Date,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MRNA,MTD,PFE,PODD,REGN,RMD,RVTY,SOLV,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WBA,WST,ZBH,ZTS
1990-11-01,,,6.205826304135004,,20.49904881479439,10.289425623955356,8.546125759337134,,11.3944383807511,11.044301764268608,,9.716371044048136,15.993258460858684,,6.669137449867215,,,,7.8404705669298,,13.78700649183448,,,,,,,,-67.78797084291568,,3.2403469739657504,,,,,8.01920617175748,-1.754437033568334,9.040696599076796,,4.22494594427403,,11.506934504681231,,,10.432891283546176,,,,10.575884268958164,,,18.400364297693944,13.97647619300323,6.899287148695142,23.92296964692861,5.406722127027579,13.883763124792168,,18.104833942290387,,6.14003472736301,-1.0929070532190317,,
1990-12-01,,,3.1032219901188074,,7.071539325712138,-0.8928503449489444,1.6920887161172398,,12.967781617084578,1.8832992004336344,,-0.930224817676239,2.7908786136101886,,-6.669137449867228,,,,9.679938335579267,,-3.077200801877009,,,,,,,,8.701137698962969,,-2.3461531957304875,,,,,2.827043393825553,-25.00509863728801,-0.6802747322752523,,-1.581602546110403,,4.116977763236664,,,0.0,,,,-11.778303565638351,,,4.919024419077179,8.338138337495373,15.605360096423937,-1.7167737215646752,24.740817331384097,13.815024125244088,,4.969995780218394,,1.9656649601581253,7.410797215372184,,
1991-01-01,,,-3.3901646096358804,,16.95225633245242,5.665993277367268,-5.873889599118131,,-2.739902573807611,2.941392855448433,,13.119210548151566,7.933673689796201,,18.80522315029396,,,,8.552217343816192,,16.524907369366595,,,,,,,,-25.13144282809061,,7.707094064293468,,,,,6.410288619275957,8.701137026189073,6.283057879241512,,6.72522155026006,,1.7919143296787623,,,10.706186640371827,,,,9.237332013101508,,,18.232155679395454,0.0,1.883300581008682,9.491640597048365,9.156719352549043,16.788021634737305,,-3.0771775708589124,,9.287411183535657,-1.0256500167189109,,
1991-02-01,,,6.399968972429301,,21.292181018345303,5.762924441961896,2.807210159353737,,27.193371548364176,8.004269873714028,,10.12537312623596,9.684982002168235,,5.556985115481079,,,,5.579135962841551,,1.9672999906977615,,,,,,,,13.353139262452258,,-0.2750991452138804,,,,,7.095173597228439,24.783620541965263,1.273902577742971,,15.762877879666926,,10.985854255469592,,,15.554066960393218,,,,11.778303565638346,,,2.631730831737336,24.68574839407496,15.840595263207192,2.33474755093039,30.93212475552621,9.116913388035156,,11.778289260523252,,10.314062358658196,8.872811560868422,,
1991-03-01,,,3.444047160834487,,36.35009926189389,6.203539975655622,7.97764256589267,,14.274801273222334,4.5759656892160825,,5.055229437880539,8.829260218615895,,5.264373348542188,,,,8.894748601649612,,1.2903628799268927,,,,,,,,14.51820098444979,,7.685904445109328,,,,,15.480278288264577,15.066025873081893,-0.9539023046758948,,9.69922659873097,,3.2513448019323765,,,1.8868485377998416,,,,5.715841383994862,,,5.679759839313324,22.314355131420974,9.12486735841074,5.244637199981504,2.71509890659509,26.45966944344217,,17.768117058391013,,7.325046173959274,7.27593542824283,,
1991-04-01,,,5.32445518936616,,-3.488725900044055,3.3274796918602627,-2.7532039062450773,,-6.637503394764941,-3.9092929194606953,,-2.1353079117077622,-7.808855847337726,,2.5317807984289784,,,,-8.636683942300454,,3.1548717037626406,,,,,,,,-5.556985115481076,,1.0152332538536375,,,,,-1.4445425187723202,0.0,-1.935544295295609,,-6.734343490753468,,2.1102769473676157,,,1.8519048801454507,,,,1.5314234973042575,,,7.103577311675174,9.531017980432493,1.156084457954864,1.0889452045413346,-3.636764417087483,0.3179457920880263,,-11.836453800452915,,-2.6366875840742225,10.798863806409573,,
1991-05-01,,,1.4706145551823586,,-3.6148514116311095,0.362963194287688,1.7901180173754905,,-7.1095881529022975,7.05420314304815,,10.247865612625572,5.433448292675652,,-5.129329438755057,,,,11.663690372576088,,4.255906800746816,,,,,,,,-8.961215868968717,,4.44517625708338,,,,,-4.186972132485827,17.29537910090882,3.5203635192979696,,6.629252684153274,,9.825880218146612,,,7.721571392676845,,,,0.6060624611690955,,,15.333401992070234,0.0,8.004268743641546,13.803387103877837,10.536051565782635,21.868900720244746,,0.5222125486647865,,-0.7662872745569137,0.7843177461025879,,
1991-06-01,,,0.7272635272717065,,-3.64434521258118,-6.744124691549789,-4.115809793171659,,-2.666832847683992,-3.7859415512109744,,-2.965631356028108,-10.910685367171236,,0.0,,,,-11.663690372576088,,2.3530770820850804,,,,,,,,-13.353139262452263,,-7.7830944804488915,,,,,-8.188348131802908,-11.1917906306086,-10.082852254277174,,-5.068476633318682,,-2.340536206792899,,,-5.903339384663007,,-9.633110893843206,,-2.75668298326546,,,-1.9802627296179756,20.479441264601324,-8.870075017952999,-9.21704475141974,-4.255961441879589,-8.793928128783534,,1.0362746249383528,,2.2814677766171263,0.0,,
1991-07-01,,,4.024220828930241,,22.75876490849073,7.10579755810313,-9.699233024234449,,-7.869222733569364,7.880517455592742,,12.260241524854932,-3.5474439329010585,,0.0,,,,-3.4079313652862617,,3.4288503987772856,,,,,,,,8.552217343816192,,4.841705959819551,,,,,9.285752835000585,8.20649456892006,6.072691837424483,,11.97477327276577,,10.320538211755304,,,10.873316918274476,,3.3152207316900557,,-0.3110422414392391,,,6.297479916138839,3.636764417087479,13.026519483790157,1.369887999511135,13.78697942231208,11.312983377384144,,2.5446502585971853,,2.5975486403260737,1.5504186535965254,,
1991-08-01,,,0.6936404199988523,,7.639776794356748,2.847159768225476,3.0996256365960813,,-10.471090454750904,3.360442118415456,,5.748700978908349,-5.715849237783663,,-8.223809823697211,,,,2.3716526617316065,,2.7702931859215245,,,,,,,,-12.188981760903689,,-3.030534949532892,12.921173148000625,,,,1.3550342831107596,7.020425283493953,9.516138135155416,,4.883694842051536,,-1.4670200760918712,,,5.693386892439795,,0.0,,6.336961393258919,,,12.764556044726124,35.66749439387324,-1.5384918839479456,4.976140582076265,-3.8614836127779535,2.457095707305768,,12.279571607420428,,0.7299302481611535,5.971923470162228,,
1991-09-01,,,-0.6936404199988584,,3.68705358083278,-5.777775830542317,-2.361609795637825,,1.9293201988025692,-5.008418985408654,,5.436124311219147,6.269874651831338,,0.0,,,,-1.8397365139716055,,-12.808127467530705,,,,,,,,3.636764417087479,,-7.17439048588413,8.004313449271976,,,,-4.9665378821186446,-3.4486173254441232,-5.192005717835971,,5.278739051765455,,2.5293159159440246,,,-0.5741701242396208,,24.88960474166244,,-4.179712867846148,,,-7.729167430164652,-3.822042015614508,3.802739558923932,4.121035715325404,-0.7905179507113261,4.74022388945839,35.18440166690668,19.702757220069497,,-7.159365318700882,-3.690455693545098,,
1991-10-01,,,8.875002015480606,,8.247622182423841,10.90711395136457,2.898751058710175,,-10.041874261378672,4.576450517666042,,-21.86892317132576,13.904103886024616,,-33.64722366212129,,,,-6.861401184991365,,-5.7524582582089225,,,,,,,,33.135713595444244,,-4.220035449037642,39.37412175929219,,,,7.360269196511306,13.13359918341975,-3.671601553827204,,11.06655678875194,,5.330852373902379,,,9.513581912458466,,26.62679779479645,,-0.9188426054406256,,,17.93409286558168,19.94885677522673,-6.952606264861022,2.7566803257691737,-19.18910078101054,16.989903679539744,-1.7094433359300067,6.362564052494846,,4.207121392068705,0.7490671729157659,,
1991-11-01,,,-2.146014698374876,,-6.899287148695144,-3.0459215987763684,-17.520401771691816,-43.28639791963474,2.7779458122818466,-9.84898872414349,,-13.647525238995048,0.240095223565182,,24.68600779315258,,,,-5.548868561765325,,-2.6668646717638067,,,,,,,,-8.004270767353637,,-18.404718276142443,-28.141245943818543,,,,1.305501570164365,-1.030936890376703,-4.489531990789099,,-4.380252143923342,,6.436777525788898,,,-7.612376778267814,,-20.06706954621511,,10.227884912041825,,,10.610650599454775,-10.064280771928347,1.192857086527381,-1.522101453221496,-16.70540846631662,-6.245748182597139,-24.273068458951467,0.0,,-3.042059670071174,0.743497848751799,,
1991-12-01,,,17.833682583944523,,30.208675365432924,9.499771135044874,15.354259758768654,8.004285439265127,7.8988415287450415,11.70751352440342,,14.058211115551035,15.927625959444203,,-16.989903679539747,,,,6.678824087158673,,9.038414763485438,,,,,,,,8.004270767353635,,10.794783922277722,10.660973505825828,,,,17.232799111080077,19.263097427544608,12.756122563801874,,22.081902600349498,,12.882347975189754,,,23.54963006218296,,14.045183546909632,,10.034797383428208,,,29.437106060257754,18.232083873355062,4.25596144187959,13.468104378278555,22.314355131420974,21.43735238518133,25.982511794881475,13.138885030639967,,16.019963970668403,9.867152750702962,,
1992-01-01,,,-7.536523548853101,,-7.18257345712555,-6.121082994853569,1.6290007498508063,17.589039668979137,4.335048916092213,-9.9710852767993,,-0.8230586896097262,-12.393694803686198,,25.951119548508466,,,,8.09066386128005,,8.288766776821411,,,,,,,,18.65859555804121,,4.546237407675742,11.65338162559516,,,,-6.308397542657689,-9.873482808297789,-5.698231099543253,,-8.315036833217023,,-5.795361259683743,,,-14.03572140988239,,12.313268540362406,,-0.5037794029957181,,,-11.093156070728169,-8.167803101426724,6.595796779179737,-3.270047775640419,11.170398958000126,11.104918676378016,-8.855339734144506,-20.602363971155928,,-0.6600684031352024,1.9934214900817329,,
1992-02-01,,,-0.392155117509365,,-7.738666361542023,-4.414970718836295,-1.0830504769602585,-10.178270749438164,-12.233890444837252,1.0895109214847432,,2.449101947199688,1.6073764004451307,,-25.95111954850845,,,,5.051579013690175,,7.126398302203082,,,,,,,,0.0,,-10.783270480321535,-25.4891855853666,,,,-5.989814158106896,-1.9048260705291788,-5.2044264425763815,,-4.130380614123575,,0.3177084094570105,,,2.033948185335368,,-13.00531282481978,,2.000066670666944,,,-6.939199342399993,2.1053409197832265,5.182506786458594,-5.99322586961161,-3.3060862260888064,-3.982167747541232,-11.778303565638351,0.0,,-4.054609439434991,0.655740054615904,,
1992-03-01,,,-4.213271182654851,,-4.3059489460447,0.346618530826063,2.331943429259832,-24.1162093973036,-3.4846679074039897,-5.734055345013884,,-0.8097166443604426,-7.56861011969249,,10.536051565782635,,,,-3.000225030379879,,-0.530511228923201,,,,,,-7.302599466460837,,-16.126814759612227,,-0.9950330853168092,5.644091712982776,,,,-3.7740327982847086,-4.927104555666021,-5.314017939429801,,-10.804148241108416,,-6.893623626821444,,,-6.947230059724502,,-16.579225484274406,,2.6863642269548254,,,-12.078153865264005,-23.36148511815052,-5.537746946895383,-10.209795809032842,-9.69922659873097,-0.941902937658503,-2.105340919783238,11.16139131328428,,-1.0398707220898622,9.352605801082357,,
1992-04-01,,,7.878102982678217,,-10.981486600720656,3.401697726856777,-0.3552426078663478,-31.845379614179688,2.1053409197832265,-2.489758165806433,,-19.706385083784028,1.705272277367765,,-6.899287148695144,,,,1.2610507591929732,,2.1052699744257075,,,,,,-23.841102344499824,,-14.79201300766222,,-2.53178079842899,3.593200922606337,,,,-2.729214228800751,-11.21172896065054,-3.2203140494634708,,-12.874898274430766,,-1.4548851410241366,,,2.8370785120386635,,-12.188981760903689,,-10.402272281616645,,,-3.436764350420777,-2.6668247082161294,-3.9932710335370993,8.728277622605878,-4.740223889458391,-3.531686446480633,0.0,-7.182581503187821,,-6.849523524876444,-6.771817405495086,,
1992-05-01,,,0.9425022333085752,,8.552217343816192,3.2897689446660987,-0.1780900915082676,0.0,8.004270767353635,-2.7258969110486437,,14.70533648434451,-0.4842689288607752,,-11.332868530700312,,,,-7.816477284933626,,0.5194938182673334,,,,,,-5.942209700527821,,-7.522342123758752,,-11.97079640659679,12.169693497751975,,,,2.086125195771702,1.680711697843551,-4.082199452025517,,17.46586840483855,,4.137363178183951,,,4.277803285878548,,1.8349138668196616,,4.7006042375930575,,,-5.018974452385528,17.327172127403678,-3.7740327982847086,0.5952376175354194,0.0,14.853285945303782,-18.65859555804122,-0.7117441028298367,,-0.7490671729157625,3.135052988407601,,
1992-06-01,,,-11.310346154573509,,-0.205128277055736,-6.001802623703965,6.051979690626399,-18.85906434873035,-5.942342047080077,-9.410192787573797,,2.5317875039516924,7.929562471769207,,-22.31435513142097,,,,-1.364277640378649,,-5.868335026684022,,,,,,0.0,,-4.80092191863606,,-2.339287957470546,-7.571182173569636,,,,-7.918286239270142,-8.701136981337497,-1.33462419528946,,4.695698308777108,,-3.278979901473711,,,-2.201599923528057,,-20.06706954621511,,-6.317890162153156,,,-2.230575751429828,-20.06706954621511,-2.3347363996991177,-3.3185501641349715,-13.491931789937077,-6.698299248893011,-26.2364264467491,12.095266978518296,,1.862251209800185,14.351228162220256,,
1992-07-01,,,2.0790650651414477,,7.322756123845234,5.677655376214909,5.070586168122241,24.92157281162775,9.097173081818196,5.3567746146933,15.519288940570192,-1.6807094449267634,-1.810005113408092,,4.879016416943204,,,,9.18075492531229,,9.929854462123712,,,,,,-2.062061066825818,,12.323264042394806,,8.503704268591216,10.142048826898362,,,,9.581792289723351,-0.6079045551290336,8.107568939307393,,-3.738753207162033,,6.213174850212851,,,7.104545199704404,,10.536051565782635,,3.2088314551500448,,10.265415406008335,14.660347419187543,20.067069546215123,3.1010236742560218,-2.4845984180407408,8.515780834030677,10.29479692524424,12.5163142954006,9.646020999112642,,5.736339487992029,-1.075279177626185,,
1992-08-01,,,0.4106758734452674,,-3.2980680729859024,-6.02189818841444,-3.077161501372108,-17.645666173548822,-3.797924989957303,-4.224680819638933,-3.1748698314580297,-4.329684920293735,-7.095162761766846,,-15.415067982725835,,,,-1.2610507591929696,,-12.715589624565554,,,,,,-18.232155679395454,,-28.2862786015832,,-11.506932978478725,-1.5345879497740549,,,,0.2534855603188116,9.86305953041546,-8.107568939307408,,6.155789299943336,,-6.469921167830778,,,-1.4458074957159606,,-41.55154439616658,,-8.223809823697211,,9.309042306601205,-12.42977166775772,4.44517625708338,-1.5384918839479456,-0.9478707709778972,6.899287148695142,-7.620028189670211,11.12256351102244,9.844012137048551,,6.736553182757614,-7.286134826487172,,
1992-09-01,,,-7.663315266784118,,-0.9910883899454018,-10.153631419303458,-1.1580078576835957,-9.18078426914171,-10.17826995837176,-4.411069384721632,-8.759805931798589,2.620237116628122,-1.9802635710952643,,-5.715841383994864,,,,2.506396866321622,,-0.5665806768470689,,,,,,11.778447676320091,,-5.942342047080077,,5.342516667358057,6.967992063798981,,,,-4.664057745311113,-6.269858913597898,-3.914394066850208,,14.687480779820698,,-8.864863355161894,,,-3.289774711230561,,2.985296314968113,,-0.5730674708984983,,4.348511193973889,-10.86338410027954,10.31842362352308,-15.0282203049338,4.954570642240121,0.947874395454374,16.456943234679233,11.19179162039854,6.062464942740941,,-0.3262645634816382,0.0,,
1992-10-01,,,2.620237109743249,,6.179571926846559,2.2642444153060084,2.7893561494866725,37.94897143696375,-5.884044552725669,6.637500838185762,15.61607307552825,-7.1458935721322,2.712856401552524,,-43.53180712578455,,,,4.831857727080773,,11.77837092791125,,,,,,20.067043344288425,,-4.167269640056808,,4.520543676804678,3.7740327982847113,,,,5.921935965997132,-5.439406739349844,-1.609692704217467,,-0.2580646593491625,,-1.4144428041828694,,,1.1637715682524297,,2.8987536873252187,,-9.646026618756222,,24.419696051204216,4.8009219186360665,9.352605801082357,8.211955161837556,5.008414016392336,-7.847161544149521,3.663427954705087,-16.598513747426118,6.177730705543779,,5.096644359202757,-1.16960397631913,,
1992-11-01,,,5.859418451607175,,13.959908918694754,3.303053525925659,5.81468327343564,10.008365933054296,8.701137698962969,-1.4787663123776746,-10.135249426028746,1.379335785429641,9.950408124620974,,-9.53101798043249,,,,2.56125758567263,,-6.791116037233087,,,,,,13.580139143373554,,2.1053409197832265,,-9.255155736524513,10.118539962453587,,,,0.7472014838701057,18.64537790664911,1.4098924379501676,,-0.1292746043503253,,2.8091666970214546,,,3.252323445115335,,47.000362924573565,,-7.898841131863032,,4.08219945202552,9.672962645855112,11.778303565638346,0.4140792666031387,3.3901494948502475,13.353139262452258,4.455587518296249,22.314355131420974,10.07416350644967,,9.191651138888847,5.158736879049326,,
1992-12-01,,,-1.22701616801158,,-8.316919700070157,2.906820329727019,-4.050396283881649,-18.23217747766793,-4.983242943688843,0.5571075567442726,10.735851832049931,9.986590827943504,3.250552025916489,,0.0,,,,-2.325686216426724,,11.71818929639111,,,,,,20.06704587639794,,-2.105340919783238,,-0.6079046076382226,9.188069645239594,,,,0.2478316014467,-30.50135026820809,-2.8399474521698003,,-1.4332571859577554,,-3.955313753577728,,,-7.4723500942369085,,-15.415067982725835,,7.26391836399717,,12.044615307586708,10.429611960203962,7.637297878457396,2.4491020008295696,4.614118995827353,0.8888947417245994,4.265530974510766,-14.310084364067327,4.879008242591981,,-1.1396134730869585,0.557104504945543,,
1993-01-01,,,-9.943384548599818,,-13.024980442151346,-5.965987152284559,-1.2800262536181,-22.31430608531461,3.5846241190277675,-12.195844482988967,7.496303847345533,-6.84027015786906,5.597315872140902,,-10.536051565782628,,,,-3.1065819574890488,,5.608939322506249,,,,,,-10.969882535338652,,-13.657553500575071,,-3.0962225603966926,3.0077455237277952,,,,-13.778370236305298,-8.004269939324255,-7.25264440682626,,-5.66953436765453,,-7.167243503752943,,,-9.39319609995275,,22.314355131420974,,10.280949386622094,,3.48467313301681,-8.324271040420733,1.459879942115263,0.0,5.921933285211012,6.840272688440062,12.580921238742086,2.5317807984289784,13.005320550578572,,-8.988081941758265,-0.557104504945536,,
1993-02-01,,,-5.129323746408182,,-53.66950037444077,-4.612983250365732,-7.175713134253502,0.0,-8.829260218615884,-5.151354272417711,-18.90105449447513,-9.265877379197478,-0.6066799155375436,,-69.31447787164034,,,,-5.487661022583425,,-9.53096741574072,,,,,,-20.87556984292009,,2.4097551579060523,,-2.54790853009849,-3.0077455237277952,,,,-3.4685557987889983,-9.531016903994294,-9.265883048270483,,-14.310084364067327,,-4.755257689815188,,,-12.276698533735669,,-16.251892949777496,,3.944173205129662,,-26.5107750413242,-31.58529494184773,-13.976194237515871,0.4024150299725548,0.995035698478871,-3.3616610798984974,-37.68098523477883,-28.76820724517809,-16.231404929821494,,-2.218791497536222,-11.221199060692811,,
1993-03-01,,,-1.445808159621556,,4.0546094394350005,2.960055165939561,0.6896518431415797,-19.671089843725397,0.7662755818265967,4.0998208368155264,-15.1916042025842,14.439451341629413,0.6066799155375397,,10.535811381428417,,,,-1.290340483590784,,11.332839341755992,,,,,,-13.353006915900009,,2.353049741019404,,-90.0290390527714,7.356256717701664,,,,0.2936859673309706,13.248916835309032,-5.487661022583425,,-3.257617043461272,,-8.465295504559101,,,6.427093719339534,,17.904823144898547,,0.55096558109697,,14.903557916048795,1.886848430438273,0.0,2.772454801485477,10.783277165483778,-8.934510033585,15.172643621575189,6.453852113757116,-5.043076811158142,,3.464913541317428,16.12681475961223,,
1993-04-01,,,7.92955434752,,5.789397841890267,-8.701138763032292,-4.930576990958132,-19.10545035028485,-15.669832554681076,1.677190627687275,-10.70981355563671,-3.419138415190968,-1.8311803784469665,,-35.66718558552379,,,,-6.713930283762856,,0.0,,,,,,18.57169214790259,,-4.7628048989254586,,16.093036681263712,0.7067167223092353,,,,2.318944491891036,4.9832368706163805,1.526747213078838,,-14.39926171678792,,4.491263762191818,,,9.201881248274384,,-1.6529301951210582,,2.710192977779118,,-6.351340572232586,-1.8868484304382804,-5.129329438755057,-12.02274269981598,-0.2224801052001544,1.851904776723753,4.74022388945839,3.0771658666753687,-6.684010558640581,,-6.062462181643485,-1.608613775162438,,
1993-05-01,,,-2.7274416514792845,,-11.934675763256624,7.864314877933435,10.932377546134148,16.907592849693412,-1.801864298040457,-0.2081177591691674,7.534943724178679,0.0,-3.1285089254052587,,-7.410939742184201,,,,4.08219945202552,,12.174348334149055,,,,,,9.684966584242504,,-18.72115420881465,,23.922968906583407,10.676797542570611,,,,2.266385957721187,-0.696866862606883,2.985296314968113,,5.93866429527472,,3.322567305154879,,,5.001046799100994,,2.469261259037141,,4.189094170916013,,15.180601286800414,7.342746855481715,-1.7699577099400974,4.732065619007195,6.676329357934488,7.0826052568612425,10.11851442473456,33.213383502261486,6.684010558640593,,11.778303565638346,0.0,,
1993-06-01,,,-5.688728843965391,,2.777956410707567,-3.8548803095644137,3.4979760021302653,-2.247250906145825,7.0204392687266814,-3.822128742750371,-10.178269430994236,-0.8733632094088453,3.128508925405252,,-8.00443704889107,,,,-0.5347606326595242,,2.343884425052014,,,,,,0.766239966072082,,5.715841383994862,,-4.348511193973878,0.0,,,,-7.260081286315051,2.7587953815059496,-3.491626510622788,,-2.739908416136285,,-7.4610877039899295,,,-6.849535223751024,,7.061756721395342,,-23.604695615011767,,2.777956410707567,-8.781620600691681,5.218575317057025,4.518222279323298,-1.0471367628364372,8.985632912186114,7.2612532963709215,-19.105523676270924,-6.2242413755749455,,-5.715841383994864,0.5390848634876373,,
1993-07-01,,,-2.469272244076541,,-4.196419909903219,-7.713570168651701,-12.28741085128967,-38.29925990467061,-2.575249441573951,-5.563157338098909,5.218575317057025,4.292501624599819,-3.340597263824966,,15.415376791075284,,,,-0.8075414005545418,,2.666790799769744,,,,,,-17.471624423829944,,2.7398974188114344,,1.1049836186584936,12.758034491571516,,,,-12.838116664820689,-7.77776932246157,-5.477248965411826,,-10.536051565782628,,-14.77160450831652,,,-11.871627885137771,,10.08046991219655,,-1.3072081567352776,,0.0,0.9615458699441972,-3.448617607116932,2.772454801485477,-5.629192595098063,0.0,-1.7664715318117006,2.5975486403260737,-15.338637013837875,,-7.054205847378083,2.6526754333428606,,
